Date Time;T CH WPU in;Date Time;T CH WPU out;Date Time;T source WPU in;Date Time;T source WPU out
8/15/2018, 12:00:00 PM;20.1;8/15/2018, 12:00:00 PM;16.7;10/24/2018, 2:00:00 AM;10.6;10/24/2018, 2:00:00 AM;8.5
8/15/2018, 2:00:00 PM;20.1;8/15/2018, 2:00:00 PM;16.7;10/24/2018, 4:00:00 AM;9.8;10/24/2018, 4:00:00 AM;8.1
8/15/2018, 4:00:00 PM;20.1;8/15/2018, 4:00:00 PM;16.7;10/25/2018, 2:00:00 AM;10.7;10/25/2018, 2:00:00 AM;8.8
8/15/2018, 6:00:00 PM;20.1;8/15/2018, 6:00:00 PM;16.7;10/25/2018, 4:00:00 AM;10.2;10/25/2018, 4:00:00 AM;8.6
8/15/2018, 8:00:00 PM;20.1;8/15/2018, 8:00:00 PM;16.7;10/25/2018, 8:00:00 AM;11.8;10/25/2018, 8:00:00 AM;9.6
8/15/2018, 10:00:00 PM;20.1;8/15/2018, 10:00:00 PM;16.6;10/25/2018, 10:00:00 AM;10.2;10/25/2018, 10:00:00 AM;7.8
8/16/2018, 12:00:00 AM;20.1;8/16/2018, 12:00:00 AM;16.6;10/26/2018, 2:00:00 AM;10.8;10/26/2018, 2:00:00 AM;9.2
8/16/2018, 2:00:00 AM;20;8/16/2018, 2:00:00 AM;16.6;10/26/2018, 4:00:00 AM;10.4;10/26/2018, 4:00:00 AM;9.2
8/16/2018, 4:00:00 AM;20.7;8/16/2018, 4:00:00 AM;16.8;10/26/2018, 6:00:00 AM;11.1;10/26/2018, 6:00:00 AM;8.7
8/16/2018, 6:00:00 AM;20.2;8/16/2018, 6:00:00 AM;16.7;10/26/2018, 8:00:00 AM;9.9;10/26/2018, 8:00:00 AM;7.6
8/16/2018, 8:00:00 AM;20.1;8/16/2018, 8:00:00 AM;16.7;10/26/2018, 10:00:00 AM;12.3;10/26/2018, 10:00:00 AM;12.9
8/16/2018, 10:00:00 AM;20.1;8/16/2018, 10:00:00 AM;16.6;10/26/2018, 12:00:00 PM;10;10/26/2018, 12:00:00 PM;8.1
8/16/2018, 12:00:00 PM;20.1;8/16/2018, 12:00:00 PM;16.7;10/27/2018, 4:00:00 PM;10.3;10/27/2018, 4:00:00 PM;8.1
8/16/2018, 2:00:00 PM;20.1;8/16/2018, 2:00:00 PM;16.7;10/27/2018, 6:00:00 PM;9.4;10/27/2018, 6:00:00 PM;9.2
8/16/2018, 4:00:00 PM;20.1;8/16/2018, 4:00:00 PM;16.7;10/27/2018, 11:00:00 PM;10.3;10/27/2018, 11:00:00 PM;8
8/16/2018, 6:00:00 PM;20.2;8/16/2018, 6:00:00 PM;16.6;10/28/2018, 1:00:00 AM;10.1;10/28/2018, 1:00:00 AM;8.2
8/16/2018, 8:00:00 PM;20.2;8/16/2018, 8:00:00 PM;16.6;10/28/2018, 2:00:00 AM;9.7;10/28/2018, 2:00:00 AM;7.7
8/16/2018, 10:00:00 PM;20.1;8/16/2018, 10:00:00 PM;16.7;10/28/2018, 4:00:00 AM;11;10/28/2018, 4:00:00 AM;9.4
8/17/2018, 12:00:00 AM;20.1;8/17/2018, 12:00:00 AM;16.7;10/28/2018, 6:00:00 AM;9.7;10/28/2018, 6:00:00 AM;7.4
8/17/2018, 2:00:00 AM;20;8/17/2018, 2:00:00 AM;16.7;10/28/2018, 12:00:00 PM;10.2;10/28/2018, 12:00:00 PM;8
8/17/2018, 4:00:00 AM;20.7;8/17/2018, 4:00:00 AM;16.8;10/28/2018, 10:00:00 PM;10.1;10/28/2018, 10:00:00 PM;7.9
8/17/2018, 6:00:00 AM;20.2;8/17/2018, 6:00:00 AM;16.7;10/29/2018, 12:00:00 AM;11;10/29/2018, 12:00:00 AM;9.1
8/17/2018, 8:00:00 AM;20.1;8/17/2018, 8:00:00 AM;16.7;10/29/2018, 2:00:00 AM;9.9;10/29/2018, 2:00:00 AM;8
8/17/2018, 10:00:00 AM;20.2;8/17/2018, 10:00:00 AM;16.6;10/29/2018, 4:00:00 AM;9.3;10/29/2018, 4:00:00 AM;6.9
8/17/2018, 12:00:00 PM;20;8/17/2018, 12:00:00 PM;16.6;10/29/2018, 6:00:00 AM;9.7;10/29/2018, 6:00:00 AM;7.4
8/17/2018, 2:00:00 PM;20;8/17/2018, 2:00:00 PM;16.6;10/29/2018, 8:00:00 AM;8.8;10/29/2018, 8:00:00 AM;6.7
8/17/2018, 4:00:00 PM;20;8/17/2018, 4:00:00 PM;16.7;10/29/2018, 10:00:00 AM;9.7;10/29/2018, 10:00:00 AM;7.5
8/17/2018, 6:00:00 PM;20.1;8/17/2018, 6:00:00 PM;16.7;10/29/2018, 12:00:00 PM;10.2;10/29/2018, 12:00:00 PM;7.9
8/17/2018, 8:00:00 PM;20.1;8/17/2018, 8:00:00 PM;16.6;10/29/2018, 2:00:00 PM;9.2;10/29/2018, 2:00:00 PM;6.9
8/17/2018, 10:00:00 PM;20.1;8/17/2018, 10:00:00 PM;16.6;10/29/2018, 4:00:00 PM;9.9;10/29/2018, 4:00:00 PM;7.7
8/18/2018, 12:00:00 AM;20.1;8/18/2018, 12:00:00 AM;16.6;10/29/2018, 10:00:00 PM;11;10/29/2018, 10:00:00 PM;9
8/18/2018, 2:00:00 AM;20.2;8/18/2018, 2:00:00 AM;16.6;10/30/2018, 12:00:00 AM;9.5;10/30/2018, 12:00:00 AM;7.2
8/18/2018, 4:00:00 AM;20.8;8/18/2018, 4:00:00 AM;16.8;10/30/2018, 2:00:00 AM;9.9;10/30/2018, 2:00:00 AM;7.9
8/18/2018, 6:00:00 AM;20.2;8/18/2018, 6:00:00 AM;16.7;10/30/2018, 4:00:00 AM;8.8;10/30/2018, 4:00:00 AM;6.6
8/18/2018, 8:00:00 AM;20.1;8/18/2018, 8:00:00 AM;16.7;10/30/2018, 6:00:00 AM;9.7;10/30/2018, 6:00:00 AM;7.5
8/18/2018, 10:00:00 AM;20.2;8/18/2018, 10:00:00 AM;16.6;10/30/2018, 8:00:00 AM;10.1;10/30/2018, 8:00:00 AM;7.8
8/18/2018, 12:00:00 PM;20;8/18/2018, 12:00:00 PM;16.6;10/30/2018, 10:00:00 AM;9.6;10/30/2018, 10:00:00 AM;7.6
8/18/2018, 2:00:00 PM;20;8/18/2018, 2:00:00 PM;16.6;10/30/2018, 12:00:00 PM;9.4;10/30/2018, 12:00:00 PM;7.4
8/18/2018, 4:00:00 PM;20.1;8/18/2018, 4:00:00 PM;16.6;10/30/2018, 6:00:00 PM;10.1;10/30/2018, 6:00:00 PM;7.9
8/18/2018, 6:00:00 PM;20.2;8/18/2018, 6:00:00 PM;16.6;10/30/2018, 8:00:00 PM;9.1;10/30/2018, 8:00:00 PM;6.8
8/18/2018, 8:00:00 PM;20;8/18/2018, 8:00:00 PM;16.6;10/30/2018, 10:00:00 PM;9.6;10/30/2018, 10:00:00 PM;7.4
8/18/2018, 10:00:00 PM;20;8/18/2018, 10:00:00 PM;16.6;10/31/2018, 12:00:00 AM;10.1;10/31/2018, 12:00:00 AM;7.9
8/19/2018, 12:00:00 AM;20.2;8/19/2018, 12:00:00 AM;16.6;10/31/2018, 2:00:00 AM;9.5;10/31/2018, 2:00:00 AM;7.6
8/19/2018, 2:00:00 AM;20;8/19/2018, 2:00:00 AM;16.6;10/31/2018, 4:00:00 AM;8.7;10/31/2018, 4:00:00 AM;6.5
8/19/2018, 4:00:00 AM;20.7;8/19/2018, 4:00:00 AM;16.7;10/31/2018, 6:00:00 AM;9.6;10/31/2018, 6:00:00 AM;7.4
8/19/2018, 6:00:00 AM;20.2;8/19/2018, 6:00:00 AM;16.7;10/31/2018, 8:00:00 AM;10.7;10/31/2018, 8:00:00 AM;8.8
8/19/2018, 8:00:00 AM;20.1;8/19/2018, 8:00:00 AM;16.6;10/31/2018, 10:00:00 AM;9.5;10/31/2018, 10:00:00 AM;7.2
8/19/2018, 10:00:00 AM;20.2;8/19/2018, 10:00:00 AM;16.6;10/31/2018, 6:00:00 PM;11.1;10/31/2018, 6:00:00 PM;9.7
8/19/2018, 12:00:00 PM;20.2;8/19/2018, 12:00:00 PM;16.6;10/31/2018, 8:00:00 PM;9.6;10/31/2018, 8:00:00 PM;7.7
8/19/2018, 2:00:00 PM;20.2;8/19/2018, 2:00:00 PM;16.6;11/1/2018, 4:00:00 AM;10.3;11/1/2018, 4:00:00 AM;8.4
8/19/2018, 4:00:00 PM;20.1;8/19/2018, 4:00:00 PM;16.6;11/1/2018, 10:00:00 AM;10.3;11/1/2018, 10:00:00 AM;8
8/19/2018, 6:00:00 PM;20.1;8/19/2018, 6:00:00 PM;16.6;11/2/2018, 12:00:00 AM;11.1;11/2/2018, 12:00:00 AM;9.1
8/19/2018, 8:00:00 PM;20;8/19/2018, 8:00:00 PM;16.6;11/2/2018, 2:00:00 AM;9.7;11/2/2018, 2:00:00 AM;7.8
8/19/2018, 10:00:00 PM;20.1;8/19/2018, 10:00:00 PM;16.6;11/2/2018, 4:00:00 AM;9.5;11/2/2018, 4:00:00 AM;7.3
8/20/2018, 12:00:00 AM;20.1;8/20/2018, 12:00:00 AM;16.6;11/2/2018, 10:00:00 AM;10;11/2/2018, 10:00:00 AM;7.7
8/20/2018, 2:00:00 AM;20.2;8/20/2018, 2:00:00 AM;16.6;11/2/2018, 10:00:00 PM;10.9;11/2/2018, 10:00:00 PM;8.8
8/20/2018, 4:00:00 AM;20.8;8/20/2018, 4:00:00 AM;16.7;11/3/2018, 12:00:00 AM;9.5;11/3/2018, 12:00:00 AM;7.2
8/20/2018, 6:00:00 AM;20.3;8/20/2018, 6:00:00 AM;16.7;11/3/2018, 2:00:00 AM;10;11/3/2018, 2:00:00 AM;8
8/20/2018, 8:00:00 AM;20.2;8/20/2018, 8:00:00 AM;16.6;11/3/2018, 4:00:00 AM;8.9;11/3/2018, 4:00:00 AM;7
8/20/2018, 10:00:00 AM;20.1;8/20/2018, 10:00:00 AM;16.6;11/3/2018, 6:00:00 AM;9.8;11/3/2018, 6:00:00 AM;7.6
8/20/2018, 12:00:00 PM;20.1;8/20/2018, 12:00:00 PM;16.6;11/3/2018, 8:00:00 AM;10;11/3/2018, 8:00:00 AM;7.8
8/20/2018, 2:00:00 PM;20.1;8/20/2018, 2:00:00 PM;16.6;11/3/2018, 10:00:00 AM;9.1;11/3/2018, 10:00:00 AM;6.9
8/20/2018, 4:00:00 PM;20;8/20/2018, 4:00:00 PM;16.6;11/3/2018, 8:00:00 PM;10.3;11/3/2018, 8:00:00 PM;8
8/20/2018, 6:00:00 PM;20;8/20/2018, 6:00:00 PM;16.6;11/3/2018, 10:00:00 PM;9.3;11/3/2018, 10:00:00 PM;7.1
8/20/2018, 8:00:00 PM;20.1;8/20/2018, 8:00:00 PM;16.7;11/4/2018, 12:00:00 AM;9.8;11/4/2018, 12:00:00 AM;7.5
8/20/2018, 10:00:00 PM;20.2;8/20/2018, 10:00:00 PM;16.6;11/4/2018, 2:00:00 AM;9.2;11/4/2018, 2:00:00 AM;7.2
8/21/2018, 12:00:00 AM;20.1;8/21/2018, 12:00:00 AM;16.6;11/4/2018, 4:00:00 AM;9.1;11/4/2018, 4:00:00 AM;6.9
8/21/2018, 2:00:00 AM;20.1;8/21/2018, 2:00:00 AM;16.6;11/4/2018, 6:00:00 AM;10;11/4/2018, 6:00:00 AM;7.8
8/21/2018, 4:00:00 AM;21;8/21/2018, 4:00:00 AM;16.7;11/4/2018, 8:00:00 AM;8.9;11/4/2018, 8:00:00 AM;6.6
8/21/2018, 6:00:00 AM;20.4;8/21/2018, 6:00:00 AM;16.6;11/4/2018, 10:00:00 AM;9.4;11/4/2018, 10:00:00 AM;7.2
8/21/2018, 8:00:00 AM;20.2;8/21/2018, 8:00:00 AM;16.7;11/5/2018, 10:00:00 PM;10.6;11/5/2018, 10:00:00 PM;8.5
8/21/2018, 10:00:00 AM;20.1;8/21/2018, 10:00:00 AM;16.6;11/6/2018, 12:00:00 AM;9.4;11/6/2018, 12:00:00 AM;7.2
8/21/2018, 12:00:00 PM;20.1;8/21/2018, 12:00:00 PM;16.7;11/6/2018, 2:00:00 AM;9.9;11/6/2018, 2:00:00 AM;8.1
8/21/2018, 2:00:00 PM;20.1;8/21/2018, 2:00:00 PM;16.6;11/6/2018, 4:00:00 AM;9;11/6/2018, 4:00:00 AM;6.8
8/21/2018, 4:00:00 PM;20.1;8/21/2018, 4:00:00 PM;16.7;11/6/2018, 6:00:00 AM;9.7;11/6/2018, 6:00:00 AM;7.5
8/21/2018, 6:00:00 PM;20.2;8/21/2018, 6:00:00 PM;16.7;11/6/2018, 6:00:00 PM;11;11/6/2018, 6:00:00 PM;9
8/21/2018, 8:00:00 PM;20.3;8/21/2018, 8:00:00 PM;16.7;11/6/2018, 8:00:00 PM;9.3;11/6/2018, 8:00:00 PM;7.3
8/21/2018, 10:00:00 PM;20.3;8/21/2018, 10:00:00 PM;16.7;11/6/2018, 10:00:00 PM;9.3;11/6/2018, 10:00:00 PM;7.8
8/22/2018, 12:00:00 AM;20.3;8/22/2018, 12:00:00 AM;16.7;11/7/2018, 6:00:00 AM;10.3;11/7/2018, 6:00:00 AM;8.1
8/22/2018, 2:00:00 AM;20.2;8/22/2018, 2:00:00 AM;16.8;11/8/2018, 12:00:00 AM;10.2;11/8/2018, 12:00:00 AM;8
8/22/2018, 4:00:00 AM;20.8;8/22/2018, 4:00:00 AM;16.8;11/8/2018, 2:00:00 AM;9.7;11/8/2018, 2:00:00 AM;7.9
8/22/2018, 6:00:00 AM;20.4;8/22/2018, 6:00:00 AM;16.8;11/8/2018, 4:00:00 AM;11.4;11/8/2018, 4:00:00 AM;9.3
8/22/2018, 8:00:00 AM;20.2;8/22/2018, 8:00:00 AM;16.8;11/8/2018, 6:00:00 AM;9.8;11/8/2018, 6:00:00 AM;7.4
8/22/2018, 10:00:00 AM;20.2;8/22/2018, 10:00:00 AM;16.7;11/8/2018, 10:00:00 AM;10.1;11/8/2018, 10:00:00 AM;7.9
8/22/2018, 12:00:00 PM;20.2;8/22/2018, 12:00:00 PM;16.7;11/9/2018, 2:00:00 AM;10.2;11/9/2018, 2:00:00 AM;8.3
8/22/2018, 2:00:00 PM;20.2;8/22/2018, 2:00:00 PM;16.8;11/9/2018, 4:00:00 AM;9.2;11/9/2018, 4:00:00 AM;6.9
8/22/2018, 4:00:00 PM;20.3;8/22/2018, 4:00:00 PM;16.8;11/9/2018, 2:00:00 PM;11.2;11/9/2018, 2:00:00 PM;9.2
8/22/2018, 6:00:00 PM;20.4;8/22/2018, 6:00:00 PM;16.8;11/9/2018, 4:00:00 PM;9.9;11/9/2018, 4:00:00 PM;7.6
8/22/2018, 8:00:00 PM;20.9;8/22/2018, 8:00:00 PM;16.8;11/9/2018, 10:00:00 PM;11.4;11/9/2018, 10:00:00 PM;9.9
8/22/2018, 10:00:00 PM;20.6;8/22/2018, 10:00:00 PM;17;11/10/2018, 12:00:00 AM;10;11/10/2018, 12:00:00 AM;7.6
8/23/2018, 12:00:00 AM;20.4;8/23/2018, 12:00:00 AM;16.9;11/10/2018, 2:00:00 AM;10.4;11/10/2018, 2:00:00 AM;8.8
8/23/2018, 2:00:00 AM;20.3;8/23/2018, 2:00:00 AM;16.8;11/10/2018, 4:00:00 AM;10.3;11/10/2018, 4:00:00 AM;8.1
8/23/2018, 4:00:00 AM;20.3;8/23/2018, 4:00:00 AM;16.8;11/11/2018, 12:00:00 AM;10.3;11/11/2018, 12:00:00 AM;8.1
8/23/2018, 6:00:00 AM;20.2;8/23/2018, 6:00:00 AM;16.7;11/11/2018, 2:00:00 AM;9.5;11/11/2018, 2:00:00 AM;7.6
8/23/2018, 8:00:00 AM;20.2;8/23/2018, 8:00:00 AM;16.7;11/11/2018, 4:00:00 AM;10.2;11/11/2018, 4:00:00 AM;8.1
8/23/2018, 10:00:00 AM;20.2;8/23/2018, 10:00:00 AM;16.7;11/11/2018, 6:00:00 AM;9.2;11/11/2018, 6:00:00 AM;7
8/23/2018, 12:00:00 PM;20.1;8/23/2018, 12:00:00 PM;16.7;11/11/2018, 8:00:00 PM;10.3;11/11/2018, 8:00:00 PM;8
8/23/2018, 2:00:00 PM;20.1;8/23/2018, 2:00:00 PM;16.7;11/11/2018, 10:00:00 PM;9.4;11/11/2018, 10:00:00 PM;9.1
8/23/2018, 4:00:00 PM;20.2;8/23/2018, 4:00:00 PM;16.7;11/12/2018, 12:00:00 AM;10.3;11/12/2018, 12:00:00 AM;8
8/23/2018, 6:00:00 PM;20.2;8/23/2018, 6:00:00 PM;16.7;11/12/2018, 2:00:00 AM;9.6;11/12/2018, 2:00:00 AM;7.9
8/23/2018, 8:00:00 PM;20.2;8/23/2018, 8:00:00 PM;16.7;11/12/2018, 4:00:00 AM;10.5;11/12/2018, 4:00:00 AM;8.2
8/23/2018, 10:00:00 PM;20.2;8/23/2018, 10:00:00 PM;16.6;11/12/2018, 6:00:00 AM;9.4;11/12/2018, 6:00:00 AM;7.2
8/24/2018, 12:00:00 AM;20.1;8/24/2018, 12:00:00 AM;16.7;11/12/2018, 12:00:00 PM;10.6;11/12/2018, 12:00:00 PM;8.4
8/24/2018, 2:00:00 AM;20.1;8/24/2018, 2:00:00 AM;16.7;11/12/2018, 2:00:00 PM;9.4;11/12/2018, 2:00:00 PM;7.1
8/24/2018, 4:00:00 AM;21;8/24/2018, 4:00:00 AM;16.7;11/12/2018, 4:00:00 PM;10.2;11/12/2018, 4:00:00 PM;8
8/24/2018, 6:00:00 AM;20.4;8/24/2018, 6:00:00 AM;16.7;11/12/2018, 6:00:00 PM;9.2;11/12/2018, 6:00:00 PM;7.1
8/24/2018, 8:00:00 AM;20.1;8/24/2018, 8:00:00 AM;16.7;11/13/2018, 2:00:00 AM;9.8;11/13/2018, 2:00:00 AM;8
8/24/2018, 10:00:00 AM;20.1;8/24/2018, 10:00:00 AM;16.6;11/13/2018, 4:00:00 AM;9.5;11/13/2018, 4:00:00 AM;7.2
8/24/2018, 12:00:00 PM;20;8/24/2018, 12:00:00 PM;16.6;11/13/2018, 6:00:00 AM;11;11/13/2018, 6:00:00 AM;8.9
8/24/2018, 2:00:00 PM;20.1;8/24/2018, 2:00:00 PM;16.7;11/13/2018, 8:00:00 AM;9.6;11/13/2018, 8:00:00 AM;7.3
8/24/2018, 4:00:00 PM;20.1;8/24/2018, 4:00:00 PM;16.6;11/14/2018, 2:00:00 AM;10.2;11/14/2018, 2:00:00 AM;8.4
8/24/2018, 6:00:00 PM;20.1;8/24/2018, 6:00:00 PM;16.6;11/14/2018, 4:00:00 AM;9.3;11/14/2018, 4:00:00 AM;7
8/24/2018, 8:00:00 PM;20.2;8/24/2018, 8:00:00 PM;16.6;11/14/2018, 6:00:00 AM;10.4;11/14/2018, 6:00:00 AM;8.2
8/24/2018, 10:00:00 PM;20.2;8/24/2018, 10:00:00 PM;16.6;11/14/2018, 8:00:00 AM;9.3;11/14/2018, 8:00:00 AM;7.1
8/25/2018, 12:00:00 AM;20.1;8/25/2018, 12:00:00 AM;16.6;11/14/2018, 2:00:00 PM;10.1;11/14/2018, 2:00:00 PM;7.9
8/25/2018, 2:00:00 AM;20;8/25/2018, 2:00:00 AM;16.6;11/15/2018, 12:00:00 AM;10.2;11/15/2018, 12:00:00 AM;7.9
8/25/2018, 4:00:00 AM;20.7;8/25/2018, 4:00:00 AM;16.6;11/15/2018, 2:00:00 AM;9.1;11/15/2018, 2:00:00 AM;7.2
8/25/2018, 6:00:00 AM;20.1;8/25/2018, 6:00:00 AM;16.5;11/15/2018, 4:00:00 AM;9.5;11/15/2018, 4:00:00 AM;7.3
8/25/2018, 8:00:00 AM;20;8/25/2018, 8:00:00 AM;16.5;11/15/2018, 8:00:00 AM;9.9;11/15/2018, 8:00:00 AM;7.7
8/25/2018, 10:00:00 AM;20;8/25/2018, 10:00:00 AM;16.5;11/15/2018, 6:00:00 PM;11;11/15/2018, 6:00:00 PM;9.2
8/25/2018, 12:00:00 PM;20;8/25/2018, 12:00:00 PM;16.5;11/15/2018, 8:00:00 PM;9.4;11/15/2018, 8:00:00 PM;7.4
8/25/2018, 2:00:00 PM;20;8/25/2018, 2:00:00 PM;16.4;11/15/2018, 10:00:00 PM;9.3;11/15/2018, 10:00:00 PM;7.2
8/25/2018, 4:00:00 PM;20;8/25/2018, 4:00:00 PM;16.4;11/16/2018, 12:00:00 AM;11.3;11/16/2018, 12:00:00 AM;11.7
8/25/2018, 6:00:00 PM;20;8/25/2018, 6:00:00 PM;16.5;11/16/2018, 2:00:00 AM;9.7;11/16/2018, 2:00:00 AM;7.4
8/25/2018, 8:00:00 PM;20;8/25/2018, 8:00:00 PM;16.5;11/16/2018, 4:00:00 AM;9.6;11/16/2018, 4:00:00 AM;7.4
8/26/2018, 4:00:00 AM;20.7;8/26/2018, 4:00:00 AM;16.4;11/16/2018, 8:00:00 AM;9.6;11/16/2018, 8:00:00 AM;7.4
8/26/2018, 6:00:00 AM;20;8/26/2018, 6:00:00 AM;16.5;11/16/2018, 10:00:00 AM;9.7;11/16/2018, 10:00:00 AM;7.5
8/26/2018, 8:00:00 AM;20;8/26/2018, 8:00:00 AM;15.8;11/16/2018, 12:00:00 PM;8.8;11/16/2018, 12:00:00 PM;8.5
8/26/2018, 2:00:00 PM;20;8/26/2018, 2:00:00 PM;16.4;11/16/2018, 8:00:00 PM;9.9;11/16/2018, 8:00:00 PM;7.6
8/26/2018, 4:00:00 PM;20;8/26/2018, 4:00:00 PM;16.5;11/16/2018, 10:00:00 PM;10.2;11/16/2018, 10:00:00 PM;8
8/26/2018, 6:00:00 PM;20;8/26/2018, 6:00:00 PM;16.4;11/17/2018, 12:00:00 AM;9.2;11/17/2018, 12:00:00 AM;6.9
8/26/2018, 8:00:00 PM;20;8/26/2018, 8:00:00 PM;16.4;11/17/2018, 2:00:00 AM;9.8;11/17/2018, 2:00:00 AM;7.8
8/27/2018, 4:01:00 AM;20.7;8/27/2018, 4:01:00 AM;16.5;11/17/2018, 4:00:00 AM;8.6;11/17/2018, 4:00:00 AM;6.8
8/27/2018, 6:00:00 AM;20.1;8/27/2018, 6:00:00 AM;16.4;11/17/2018, 6:00:00 AM;9.5;11/17/2018, 6:00:00 AM;7.2
8/27/2018, 8:00:00 AM;20;8/27/2018, 8:00:00 AM;16.4;11/17/2018, 8:00:00 AM;9.7;11/17/2018, 8:00:00 AM;7.5
8/27/2018, 10:00:00 AM;20;8/27/2018, 10:00:00 AM;16.3;11/17/2018, 10:00:00 AM;8.8;11/17/2018, 10:00:00 AM;6.7
8/27/2018, 12:00:00 PM;20;8/27/2018, 12:00:00 PM;16.4;11/17/2018, 10:00:00 PM;9.9;11/17/2018, 10:00:00 PM;7.7
8/27/2018, 2:00:00 PM;20;8/27/2018, 2:00:00 PM;16.5;11/18/2018, 12:00:00 AM;9.8;11/18/2018, 12:00:00 AM;7.6
8/27/2018, 4:00:00 PM;20;8/27/2018, 4:00:00 PM;16.5;11/18/2018, 2:00:00 AM;9.5;11/18/2018, 2:00:00 AM;7.8
8/27/2018, 6:00:00 PM;20;8/27/2018, 6:00:00 PM;16.4;11/18/2018, 4:00:00 AM;9.1;11/18/2018, 4:00:00 AM;6.8
8/27/2018, 8:00:00 PM;20;8/27/2018, 8:00:00 PM;16.4;11/18/2018, 6:00:00 AM;9.3;11/18/2018, 6:00:00 AM;7.1
8/27/2018, 10:00:00 PM;20;8/27/2018, 10:00:00 PM;16.3;11/18/2018, 8:00:00 AM;11.8;11/18/2018, 8:00:00 AM;12.9
8/28/2018, 4:00:00 AM;20.7;8/28/2018, 4:00:00 AM;16.5;11/18/2018, 10:00:00 AM;9.1;11/18/2018, 10:00:00 AM;6.8
8/28/2018, 6:00:00 AM;20.1;8/28/2018, 6:00:00 AM;16.4;11/18/2018, 12:00:00 PM;8.2;11/18/2018, 12:00:00 PM;6.1
8/28/2018, 8:00:00 AM;20;8/28/2018, 8:00:00 AM;16.4;11/18/2018, 6:01:00 PM;9.2;11/18/2018, 6:01:00 PM;7.2
8/28/2018, 2:00:00 PM;20;8/28/2018, 2:00:00 PM;16.4;11/18/2018, 8:00:00 PM;9.3;11/18/2018, 8:00:00 PM;7.3
8/28/2018, 4:00:00 PM;20.1;8/28/2018, 4:00:00 PM;16.4;11/18/2018, 9:59:00 PM;8.5;11/18/2018, 9:59:00 PM;6.4
8/28/2018, 6:00:00 PM;20;8/28/2018, 6:00:00 PM;16.4;11/19/2018, 12:01:00 AM;9.3;11/19/2018, 12:01:00 AM;7.1
8/28/2018, 8:00:00 PM;20.1;8/28/2018, 8:00:00 PM;16.4;11/19/2018, 1:59:00 AM;9.7;11/19/2018, 1:59:00 AM;7.5
8/28/2018, 10:00:00 PM;20.1;8/28/2018, 10:00:00 PM;16.4;11/19/2018, 4:00:00 AM;8.7;11/19/2018, 4:00:00 AM;6.5
8/29/2018, 12:00:00 AM;20.1;8/29/2018, 12:00:00 AM;16.5;11/19/2018, 6:00:00 AM;9.3;11/19/2018, 6:00:00 AM;7
8/29/2018, 2:00:00 AM;20.7;8/29/2018, 2:00:00 AM;16.5;11/19/2018, 8:01:00 AM;10;11/19/2018, 8:01:00 AM;7.8
8/29/2018, 3:59:00 AM;20.3;8/29/2018, 3:59:00 AM;16.9;11/19/2018, 10:00:00 AM;8.9;11/19/2018, 10:00:00 AM;6.6
8/29/2018, 6:01:00 AM;20.2;8/29/2018, 6:01:00 AM;16.5;11/19/2018, 12:00:00 PM;9.4;11/19/2018, 12:00:00 PM;7.2
8/29/2018, 7:59:00 AM;20;8/29/2018, 7:59:00 AM;16.4;11/19/2018, 2:00:00 PM;10.4;11/19/2018, 2:00:00 PM;8.3
8/29/2018, 10:01:00 AM;20;8/29/2018, 10:01:00 AM;16.4;11/19/2018, 4:00:00 PM;9.1;11/19/2018, 4:00:00 PM;6.8
8/29/2018, 2:04:00 PM;20;8/29/2018, 2:04:00 PM;16.3;11/19/2018, 6:00:00 PM;9.5;11/19/2018, 6:00:00 PM;7.2
8/29/2018, 4:01:00 PM;20;8/29/2018, 4:01:00 PM;16.4;11/19/2018, 8:00:00 PM;10.3;11/19/2018, 8:00:00 PM;8.2
8/29/2018, 6:00:00 PM;20;8/29/2018, 6:00:00 PM;16.4;11/19/2018, 10:00:00 PM;9;11/19/2018, 10:00:00 PM;6.7
8/29/2018, 8:00:00 PM;20;8/29/2018, 8:00:00 PM;16.4;11/20/2018, 12:00:00 AM;9.4;11/20/2018, 12:00:00 AM;7.2
8/29/2018, 10:00:00 PM;20;8/29/2018, 10:00:00 PM;16.4;11/20/2018, 2:00:00 AM;9.4;11/20/2018, 2:00:00 AM;7.6
8/30/2018, 12:00:00 AM;20;8/30/2018, 12:00:00 AM;16.3;11/20/2018, 4:00:00 AM;8.9;11/20/2018, 4:00:00 AM;6.6
8/30/2018, 4:00:00 AM;20.9;8/30/2018, 4:00:00 AM;16.5;11/20/2018, 6:00:00 AM;9.2;11/20/2018, 6:00:00 AM;7
8/30/2018, 6:00:00 AM;20.2;8/30/2018, 6:00:00 AM;16.4;11/20/2018, 8:00:00 AM;11.1;11/20/2018, 8:00:00 AM;11.6
8/30/2018, 8:00:00 AM;20.1;8/30/2018, 8:00:00 AM;16.4;11/20/2018, 10:00:00 AM;9.2;11/20/2018, 10:00:00 AM;6.9
8/30/2018, 10:00:00 AM;20.1;8/30/2018, 10:00:00 AM;16.4;11/20/2018, 12:00:00 PM;9.4;11/20/2018, 12:00:00 PM;7.1
8/30/2018, 12:00:00 PM;20;8/30/2018, 12:00:00 PM;16.4;11/20/2018, 2:00:00 PM;8.5;11/20/2018, 2:00:00 PM;6.6
8/30/2018, 2:00:00 PM;20;8/30/2018, 2:00:00 PM;16.4;11/20/2018, 4:00:00 PM;9.4;11/20/2018, 4:00:00 PM;7.2
